frame,feature,region_a,region_b,auc_a,auc_b,diff,diff_lo_1000,diff_hi_1000,diff_lo,diff_hi,opposite_sides,p_norm,p_pct,p_iut_norm,p_iut_pct,strict_supported_1000,p_norm_holm,p_pct_holm,p_iut_norm_holm,p_iut_pct_holm,p_norm_bh,p_pct_bh,diff_excl0_1000
collar10,current_tvdi_mean,bejis_2022,mugla_2021,0.4535246676728919,0.3419889972823709,0.11153567039052098,0.002551658787268737,0.21801678935770136,-0.0015278622880796134,0.22172866831127463,False,0.051132326351326814,0.0531,1.0,1.0,False,1.0,1.0,1.0,1.0,0.5407672087817338,0.595,True
collar10,current_tvdi_mean,bejis_2022,evia_2021_extended,0.4535246676728919,0.25032052244717196,0.20320414522571995,0.08989717873967383,0.32789940403960516,0.07586030982522035,0.32570853491738566,False,0.0013759437490597313,0.002,1.0,1.0,False,0.12245899366631609,0.178,1.0,1.0,0.061917468707687905,0.09,True
collar10,current_tvdi_mean,bejis_2022,montiferru_2021,0.4535246676728919,0.36108879039244424,0.09243587728044766,-0.07228526284387018,0.2503492153690594,-0.0743731058729135,0.2437849022283807,False,0.2560532703555275,0.2727,1.0,1.0,False,1.0,1.0,1.0,1.0,0.7867177662195597,0.7762941176470588,False
collar10,current_tvdi_mean,mugla_2021,evia_2021_extended,0.3419889972823709,0.25032052244717196,0.09166847483519897,-0.022813191063737834,0.1988237241894454,-0.020820488638029856,0.20000297345977797,False,0.1032465760473088,0.1063,1.0,1.0,False,1.0,1.0,1.0,1.0,0.6756403067733914,0.7020000000000001,False
collar10,current_tvdi_mean,mugla_2021,montiferru_2021,0.3419889972823709,0.36108879039244424,-0.019099793110073315,-0.17912123527792018,0.12525421215696458,-0.17581257772856135,0.12570400078367197,False,0.8024690543475281,0.7873,1.0,1.0,False,1.0,1.0,1.0,1.0,0.9211779100279484,0.9094615384615385,False
collar10,current_tvdi_mean,evia_2021_extended,montiferru_2021,0.25032052244717196,0.36108879039244424,-0.11076826794527228,-0.2727519819164356,0.037390548072818525,-0.2761324456084122,0.042673974990919857,False,0.16978849074018043,0.1568,1.0,1.0,False,1.0,1.0,1.0,1.0,0.6945892803007381,0.7020000000000001,False
collar10,tvdi_difference_mean,manavgat_2021,bejis_2022,0.43724985607686184,0.4509231055990981,-0.013673249522236253,-0.11569473208748575,0.08412313222300713,-0.11310101128771144,0.08536164476105959,False,0.787721466069957,0.7515,1.0,1.0,False,1.0,1.0,1.0,1.0,0.9211779100279484,0.9094615384615385,False
collar10,tvdi_difference_mean,manavgat_2021,mugla_2021,0.43724985607686184,0.509446583365179,-0.07219672728831716,-0.18233516227872434,0.03961895429661293,-0.18651080135372428,0.039706569646964986,True,0.20816537293172788,0.2015,0.8365300938594087,0.8383,False,1.0,1.0,1.0,1.0,0.7852315826485791,0.7762941176470588,False
collar10,tvdi_difference_mean,manavgat_2021,evia_2021_extended,0.43724985607686184,0.48859841143362615,-0.0513485553567643,-0.14901265133532063,0.04455395126427366,-0.15380359878279312,0.04789657209930006,False,0.3178654283381118,0.311,1.0,1.0,False,1.0,1.0,1.0,1.0,0.7867177662195597,0.7762941176470588,False
collar10,tvdi_difference_mean,manavgat_2021,montiferru_2021,0.43724985607686184,0.38424897940164837,0.05300087667521347,-0.08416798721715525,0.17388978015931197,-0.08608829898853718,0.1724337795200333,False,0.41958280865043185,0.4369,1.0,1.0,False,1.0,1.0,1.0,1.0,0.7867177662195597,0.7762941176470588,False
